,author,cid,text,time,search_query,video_id,word_count,char_lengh,n_avg_word,n_numerics,upper_case,time_tag,urls_tag,hash_tag,emoji_tag,polarity,subjectivity,sentiment
461,JOSH COMEDY ng,UgzbnB0fGFsqDyA2e454AaABAg,Who is in.. Let help ourselves.. Subscribed to me and notify. I will payback,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,76,4.5,0,1,,,,,0.0,0.0,neutral
462,Waseem Technical Guru,UgwwEdxeyZT5DZdHZzN4AaABAg,sir ji........ mere channel pe views lane k liye kiya karna hoga.. jaisa apne bataya hai main kar chuka hu koi fayda nahi ho raha hai,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,26,133,4.153846153846154,0,0,,,,,-0.16666666666666669,0.41666666666666663,negative
463,Waseem Technical Guru,UgzkRoMtjlzFTxh-Hq14AaABAg,sir ji........ mere channel pe views lane k liye kiya karna hoga.. jaisa apne bataya hai main kar chuka hu koi fayda nahi ho raha hai,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,26,133,4.153846153846154,0,0,,,,,-0.16666666666666669,0.41666666666666663,negative
469,between u & me,UgyNYAf6uUN7XyZjR0R4AaABAg,Unlisted hone bad video show nh rhi plss help me Dusre youtube se dekha to mere channel pr bh video show nh rhi Plss sir help me,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,27,128,3.7777777777777777,0,0,,,,,-0.5999999999999999,0.5833333333333333,negative
470,Ranjan Paul,Ugy0768Rut6P0B51v3h4AaABAg,Kaam ki baat maximum 2-3 mins... maximum time same chees hi repeat kar raha kyu? It's very irritating,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,18,101,4.666666666666667,0,0,,,,,-0.26,0.5625,negative
474,PH SUPERNOVA,Ugyt6uK2y0FGaKNiMN14AaABAg,1sub 2like 3 I'll do it to as fast as i can,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,43,2.6666666666666665,1,0,,,,,0.2,0.6,positive
484,"Chhoti Khansama ,the foodie Lucknow, India",Ugx2hzbcFBUPausgtrR4AaABAg,"1 SUB =2 SUBSCRIBERS , 1👍=4 👍,, very quick in response..view th whole videos and I will do back..all serious,sincere ones will be responded immediately",1 week ago (edited),getting_more_views_on_youtube,GSFRXFI0pKc,25,151,5.08,1,3,,,,👍👍,0.31666666666666665,0.525,positive
491,Angel Beauty,UgycG6nf10UQhLAcTzZ4AaABAg,Bhai ye btao fir wo video unlisted hi upload krdeni h ya public krni h upload krne se phle,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,19,90,3.789473684210526,0,0,,,,,0.0,0.06666666666666667,neutral
493,Passionate Pooja,UgxtipOw6khbEUdn_YN4AaABAg,"Please help me to increase subscribers, I will subscribe your channel too. Thank you",1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,84,5.071428571428571,0,1,,,,,0.0,0.0,neutral
500,The Raw Gaming,UgzjZUjsvAc0nv2mSkl4AaABAg.8v9ZFOv2r-z8v9fA23eZUU,Bhai aap ke fans se bol do na ke subscribe kare plz.,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,52,3.4166666666666665,0,0,,,,,0.0,0.0,neutral
509,Rem's Beauty Vlog,UgwYHWoQYhBPWbRDilB4AaABAg,Need at least 1k Subscribers whose loyal and caring im super fast just comment done and ill sub you back in a second,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,23,116,4.086956521739131,0,0,,,,,0.009523809523809521,0.5,positive
510,Nitro Studio,UgxODtC8dbCjpBf2kP14AaABAg,1. SUB ME 2. LIKE THIS COMMENT 3. REPLY DONE I WILL SUB YOU UNDER 10 MIN I'M SUPERFAST,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,19,86,3.5789473684210527,1,15,,,,,0.0,0.0,neutral
511,corrupt soul,UgwRanMBUhOYf88aFLN4AaABAg,JAB VIDEO POST KARNI H US M HAM N VIDEO PUBLISH KAR NI H BO PUBLIC RAKNI H OR UN LISTED,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,21,87,3.1904761904761907,0,21,,,,,0.0,0.06666666666666667,neutral
513,Play Kids Like TV,UgxojKW8rUB6k7ftNE14AaABAg.8v90KOFap3y8v91lgUggJM,ONE LIKE GETS YOU 2 SUBS!😄 I'm very fast to respond,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,51,3.727272727272727,1,5,,,,😄,0.26,0.78,positive
515,Play Kids Like TV,UgxAved_WLTmO4d_q-x4AaABAg.8v8xN6tY8Tv8v91n20Axwa,ONE LIKE GETS YOU 2 SUBS!😄 I'm very fast to respond,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,51,3.727272727272727,1,5,,,,😄,0.26,0.78,positive
517,Play Kids Like TV,Ugw-cISoe-rdm5g_SFp4AaABAg.8v8tmCXLWVT8v91oZCBi8u,ONE LIKE GETS YOU 2 SUBS!😄 I'm very fast to respond,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,51,3.727272727272727,1,5,,,,😄,0.26,0.78,positive
521,Play Kids Like TV,Ugy7Xw4PEU6tvHuBMWR4AaABAg.8v8_ou4BQyg8v91woP7mr0,ONE LIKE GETS YOU 2 SUBS!😄 I'm very fast to respond,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,51,3.727272727272727,1,5,,,,😄,0.26,0.78,positive
525,first. class status,Ugx5ys7sOAZ9jCAcVA94AaABAg,A6a dada vai amare to status channel ....ta kivabe ki likbo zodi bolo...valo hoi..,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,82,4.928571428571429,0,0,,,,,0.0,0.0,neutral
526,Friends Help,UgxpgVKGwsmfm0xGTMJ4AaABAg,Thanks Bhai Motivation and education video Good or bad Which you think,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,70,4.916666666666667,0,0,,,,,0.0666666666666667,0.48888888888888893,positive
529,Fursh1992,UgwEcCX6tRvX-wWaxmt4AaABAg,"IM SUPA FAST LIKE THIS COMMENT, SUB ME THEN COMMENT DONE. i'LL DO THE SAME!! GOO",1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,16,80,4.0625,0,15,,,,,0.1,0.3625,positive
530,Life On Camera,UgwRwojumohLR-Bcmo14AaABAg,Only 200 subscribers se liyee aap sobhii meri help kore ... please 🙂,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,68,4.3076923076923075,1,0,,,,🙂,0.0,1.0,neutral
541,HYPER PRINCE GAMING,Ugw1uLKTMVhgKGn-qqN4AaABAg,How to make thumbnail bro.. I have my YouTube channel abt gaming But don't knw to make thumbnail in phone plzzz replie fr it,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,24,124,4.208333333333333,0,1,,,,,0.0,0.0,neutral
546,O K Foodie Ninja,UgwRmoQS-PsEU_PESPN4AaABAg,1 sub = 4 subs! ! ! No Joke! Just comment done😊🙏👍🏼,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,50,3.25,2,0,,,,😊🙏👍,0.0,0.0,neutral
549,Technical Suhail,UgxbprmDZXWJYTQIqpl4AaABAg,bhai mere fhone me badi video bhut der me uplode hoti kya kru,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,61,3.769230769230769,0,0,,,,,-0.5,0.5,negative
562,Newbie Evolution,UgyCBCQgqPX_BYu4FZx4AaABAg,There is an application named WATCH BOT in my channel. Visit and DOWNLOAD it from the LINK in DESCRIPTION for VIEWS and WATCH HOURS for FREE ...,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,27,144,4.37037037037037,0,9,,,,,0.4,0.8,positive
563,Newbie Evolution,UgzcKPftVVrrgUgihmh4AaABAg,There is an application named Watch bot in my channel. Visit and download it from the link in description,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,19,105,4.578947368421052,0,0,,,,,0.0,0.0,neutral
566,Play Kids Like TV,UgwN8vuRkp5YuC2jWIl4AaABAg,Lets help each others 1 Sub 2 Like 3 Comment I will do the same once I see the notifications,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,20,92,3.65,3,2,,,,,0.0,0.125,neutral
578,My Fil/Indian life vlogs,UgwhoVI7MVzNi9ohXj54AaABAg,any new youtuber?.. sub me and i will sub you back.,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,51,3.727272727272727,0,0,,,,,0.06818181818181818,0.22727272727272727,positive
583,Cooking with rida,UgztbiWRPlDsuP4ycyJ4AaABAg,1 subscribe = 5 subscribes. I will definitely give u n inform u after subscription.,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,83,4.6,2,1,,,,,0.0,0.5,neutral
587,Garjna Samrat ki,Ugx28ppTIPgwUQVSkFt4AaABAg,Kon kon free subscribe de sakta hai Hai koe mae ka lal,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,54,3.5833333333333335,0,0,,,,,0.4,0.8,positive
594,ViziBlast,UgxZzdIYlQ3QdPmdma54AaABAg,bhi log mujh gareeb ki koi madat kar do.... mere channel ko vi subscribe kardo...,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,81,4.466666666666667,0,0,,,,,-0.5,0.5,negative
601,Psv Ramanakumar,UgyFRGNirx3vXaFR_zF4AaABAg,It's quite natural that when you type your channel name by default it comes as a 1st item only. This is like typing exact match domain. You should type the keyword and then show the results as 1st item. Don't try to mislead the innocent people and gain subscribers.,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,49,265,4.428571428571429,0,0,,,,,0.2125,0.5874999999999999,positive
604,Shreya Ghosh Dance,UgyINuIVz6ReurKJIQ54AaABAg.8v4RPzEl5lQ8v6il82D0iX,Done... Plz sub my channel... Give me 2 new loyal subscribers,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,61,4.636363636363637,1,0,,,,,0.23484848484848483,0.6439393939393939,positive
621,Rd Lyrics,Ugy4h8dzIYAauCudoQR4AaABAg,1Sub 2Like 3Comment I’ll do the same once I see the notification.,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,65,4.5,0,1,,,,,0.0,0.125,neutral
625,Intelligent king,Ugwc94lowwjB0KDpGMV4AaABAg,Subscribe my channel intelligent king see my videos if you like it subscribe my channel,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,87,4.866666666666666,0,0,,,,,0.8,0.9,positive
626,Sparkle with the Sparkling Kids,Ugz0o-sfDMRxV5N02RB4AaABAg,Thanks . Maybe useful I have just started still waiting for support :),1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,70,4.461538461538462,0,1,,,,,0.3333333333333333,0.39999999999999997,positive
629,Rockstar Ateeq,UgzP9AiwtHtmq9-Lq114AaABAg,sir kya baat hai aap nae buht ache tips deyae mae b abe youtube pr niyaa hoon ab aapp kii help sae maera youtube channel b promote grow ho jayae ga thanks sir.. sir ek ur baat aap ek new video banayae woo b mere channel k related...,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,48,232,3.8541666666666665,0,0,,,,,-0.04090909090909091,0.38863636363636367,negative
631,Margarita Gaona,UgwIwB1OgsRD0krtc8d4AaABAg,Thank you so much for this video 💜💚💛💙🖤 just started my YouTube channel. And I’m so exited. Beat of wishes to everyone,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,22,117,4.363636363636363,0,0,,,,💜💚💛💙🖤,0.2,0.2,positive
634,star lite,UgyD9FIwOXwphPcT6Pd4AaABAg,Yaaran Da tola very nice song Rahu records channel Ko subscribe karna,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,69,4.833333333333333,0,0,,,,,0.78,1.0,positive
648,easy cooking,UgxeLiwF1tzVak-ua5h4AaABAg,We are new youtuber. We can help to promote each other. So come and join to each other.quick reply100% .,1 week ago (edited),getting_more_views_on_youtube,GSFRXFI0pKc,20,104,4.25,0,0,,,,,0.005681818181818177,0.4147727272727273,positive
649,Rail Gyan,UgxeLiwF1tzVak-ua5h4AaABAg.8v3BRIP-3o78v4rUzW-p-F,easy cooking do subscribe to my channel too i subscribed urs ☺️,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,63,4.333333333333333,0,0,,,,☺,0.43333333333333335,0.8333333333333334,positive
652,I’m icy Ttg,UgxpyQmcpwZOtUVChCJ4AaABAg,Need a lot of subs sub to me and I will sub to you,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,50,2.642857142857143,0,1,,,,,0.0,0.0,neutral
672,Music Land,UgyzzkZgj4fPa867Smt4AaABAg,Best and honest explanation I have ever watched Thanks (Bahee Jan) Love from Afghanistan. (Jee Hind),1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,16,100,5.3125,0,1,,,,,0.575,0.5,positive
673,AR YA,UgzliyJgvyGejxNiM214AaABAg,Small youtuber here. Lets grow together. Im fast just comment done,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,66,5.090909090909091,0,0,,,,,-0.024999999999999994,0.5,negative
679,before we Bing,Ugw5hu9GRVesZ9k6Ct14AaABAg,आपने यह क्रोम से किया है यह अगर यूट्यूब से हो सकता है तो प्लीज बताओ,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,16,67,3.25,0,0,,,,,0.0,0.0,neutral
689,Nadin Danisa,UgywyDRVFRbIjrr1G4d4AaABAg,"just started my youtube channel, any other new/small youtuber wants to support each other? i also just posted my first ever video! help ya girl out and check it out... ~thanks xx",1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,32,178,4.59375,0,0,,,,,0.0925,0.27666666666666667,positive
690,Nadin Danisa,UgyT_YYLdhyt9GaiOVN4AaABAg,"just started my youtube channel, any other new/small youtuber wants to support each other? i also just posted my first ever video! help ya girl out and check it out... ~thanks xx",1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,32,178,4.59375,0,0,,,,,0.0925,0.27666666666666667,positive
694,owais arts,UgzP4FJG_W-YceKNugB4AaABAg,sir youtube me vdo upload karte samai unlisted ka option nahi aaraha hai phone me,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,81,4.466666666666667,0,0,,,,,0.0,0.0,neutral
699,Michelle Miller,UgyiVPgUvA0Y0iPSI3R4AaABAg,you you YES YOU ya know what i meant :) ;),1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,42,2.909090909090909,0,2,,,,,0.375,1.0,positive
700,"Chhoti Khansama ,the foodie Lucknow, India",UgxXznN-_jkxA6QzPpR4AaABAg,Hey 👋 friends...hope you enjoy my videos..need your blessings for th encouragement to improve ...am visiting famous eateries for your insight into good restaurant food options,1 week ago (edited),getting_more_views_on_youtube,GSFRXFI0pKc,26,175,5.769230769230769,0,0,,,,👋,0.5333333333333333,0.7000000000000001,positive
702,"Chhoti Khansama ,the foodie Lucknow, India",UgxXznN-_jkxA6QzPpR4AaABAg.8v09-NLHHfT8v1ydrHh49r,Fiducia Media pl Comment in the comment section..in my videos...I shall subscribe..back...no notification of ur subscription yet 🙏🏼,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,18,131,6.333333333333333,0,0,,,,🙏,0.0,0.0,neutral
709,Kapil creation,UgytiwSHgrdbn2L18mV4AaABAg,Please tab my icon and subscribe and back to me please,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,54,4.0,0,0,,,,,0.0,0.0,neutral
712,HYPNO GAMING,UgyytsVXEtGo4Ypq00F4AaABAg,"Hello Everyone, Saare PUBG lovers meri videos dekho aur mujhe grow krne m help kro🙏❤️",1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,85,4.733333333333333,0,1,,,,🙏❤,0.0,0.0,neutral
713,Rov ILgn,UgxPPEr4nPKLD18zmrh4AaABAg,If you hit like ill subscribe you. ill make fast. Sub to sub (kung sino mag sub sken sub kona agad guys help help each other’s),1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,26,127,3.923076923076923,0,0,,,,,-0.23125,0.74375,negative
716,AILABS channel,UgxVxA_BoJ0K3HnserJ4AaABAg,Sub me I sub back comment if your done I'm fast I'm loyal too😘,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,62,3.5,0,1,,,,😘,0.17777777777777778,0.4777777777777778,positive
719,Games 7,Ugzc3UOUBYFJlq6X-j94AaABAg,Guys plz subscriber my channel.. Mai bhi kar dunga... Plz.. I need tour help,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,76,4.5,0,1,,,,,0.0,0.0,neutral
721,Danielle The Fun Kendall Show,UgzqKvjINGj-3J3STVx4AaABAg,I'm subbing to whoever comments on this comment (not lying) I'm super fast,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,74,4.769230769230769,0,0,,,,,0.26666666666666666,0.6333333333333333,positive
722,Rov ILgn,UgzqKvjINGj-3J3STVx4AaABAg.8v-CGNdE8eZ8v-S4jUkRug,Danielle The Fun Kendall Show heyy im interested sub to sub yeah,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,64,4.416666666666667,0,0,,,,,0.275,0.35,positive
725,Danielle The Fun Kendall Show,UgzqKvjINGj-3J3STVx4AaABAg.8v-CGNdE8eZ8v-gcE6o-4X,@Macky in the World i was slow cause i was at school,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,52,3.4166666666666665,0,0,,,,,-0.30000000000000004,0.39999999999999997,negative
727,Bal Official,UgxJlMHgQU8oh4RzoTV4AaABAg,"i need 300 subscriber ,people can help me .i will support everyone again",1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,72,4.615384615384615,1,0,,,,,0.0,0.0,neutral
728,cr7 corner,Ugyf4TeSDh_eyK4HTLp4AaABAg,Jo mera channel subscribe kre ga me us ka kru ga,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,48,3.4545454545454546,0,0,,,,,0.0,0.0,neutral
729,Cute World,UgxpExHlK1b6E8YkpqR4AaABAg,I Subscribe to who subscribe and like this comment 👍👍👍IM fast,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,61,4.636363636363637,0,2,,,,👍👍👍,0.2,0.6,positive
736,Yaman Chaudhary Classes,UgxbYHwVA_GaINERF7t4AaABAg,Bhai video public karni thi ya unlisted hi rahne dena h publish se pahle,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,72,4.214285714285714,0,0,,,,,0.0,0.06666666666666667,neutral
741,Indian entertainment,Ugz7HVq7XrP_Jh2otCV4AaABAg,Sir mere chennal ko dekh lijiye gro nahi ho raha please,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,55,4.090909090909091,0,0,,,,,-0.5,0.5,negative
745,Heyatekass,UgyspGL0j1uqImMQrKV4AaABAg,Sub to sub 1 like = 1 subscriber fast comment done,1 week ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,50,3.6363636363636362,2,0,,,,,0.2,0.6,positive
751,GRIND GAMING,Ugyn20NOAg2Za62WkwR4AaABAg.8uzdYERuh5s8v1UqTdjBF9,"@Fiducia Media bro I have don't any subscriber, what am I do.",1 week ago (edited),getting_more_views_on_youtube,GSFRXFI0pKc,12,61,4.166666666666667,0,2,,,,,0.0,0.0,neutral
764,"Chhoti Khansama ,the foodie Lucknow, India",UgzrkDmLA8puqHvuwfV4AaABAg,Ty ..I was tremendously helped..now shall try applying this to my video 🎊🙏🏼🎊💐🎉,2 weeks ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,78,5.076923076923077,0,1,,,,🎊🙏🎊💐🎉,0.3333333333333333,1.0,positive
766,Eevee Roxy,Ugyf0tbyPLKHLtcmQA14AaABAg,I’ll subscribe to anyone who subscribes to my channel and reply with done ^^,2 weeks ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,76,4.5,0,0,,,,,0.0,0.0,neutral
768,Sakthi Kuppumani,UgxWKGJLEVZdQrRnomt4AaABAg,Help me reach my first 1000 Subscribers! I will give it back to you😊👍,2 weeks ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,69,4.0,1,1,,,,😊👍,0.15625,0.16666666666666666,positive
770,HoughJM 15,UgzZb8acstcoIXf5nSB4AaABAg,1 sub to my YouTube 2 like this comment 3 comment done 4 I will sub back to u,2 weeks ago,getting_more_views_on_youtube,GSFRXFI0pKc,19,77,3.1052631578947367,4,1,,,,,0.0,0.0,neutral
775,ALL TIME TV,UgzItsgi7c76yVmFF0x4AaABAg,Small youtubers....help each other and grow together. It is good for all.....,2 weeks ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,77,5.5,0,0,,,,,0.10833333333333332,0.4583333333333333,positive
794,Linux Tutorials,UgzItsgi7c76yVmFF0x4AaABAg.8uy6fE97d4r8vVPqdGVyzj,@ALL TIME TV sub me please I will sub you back,23 hours ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,46,3.272727272727273,0,4,,,,,0.0,0.0,neutral
811,ALL TIME TV,Ugy9UB4v_jxe-33puql4AaABAg,Small youtubers....help each other and grow together. It is good for all.....,2 weeks ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,77,5.5,0,0,,,,,0.10833333333333332,0.4583333333333333,positive
845,German Shepherd,Ugw_ICYRGe2Lh_tXJsB4AaABAg,Bhai ager acha content hoga to log apne all dekhnge but thumbnail acha ho ensab se kuch ni hota yeh to normal YouTube pe video dalne ka tareeka hua esme kuch jaane layak nhi tha or ulta tum interesting bnane ky lie khud ky views k lie ek hi line bolre thi 10000view Jo logo ka intereste bnariye video dekhne this content is not found helping hit like if all agree,2 weeks ago,getting_more_views_on_youtube,GSFRXFI0pKc,71,363,4.126760563380282,0,0,,,,,0.325,0.575,positive
848,Tibi mashwary with hafiz habib ullah,UgyrzeU1mPVI8DrYABl4AaABAg,Zbr dst vedio hy pt thmbml bnany ka koi asan treeqA bian kejiy,2 weeks ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,62,3.8461538461538463,0,0,,,,,0.0,0.0,neutral
849,Boom Gaming - Brawl Stars,Ugwyjh21cnG4rou8Z654AaABAg,💯 100% Genuine 💯 1: Subscribe to my channel 2: Like this Post 3: Comment done 4: I'll subscribe you back (Not lying you can notice the change in your subscribers. I will reply your comment saying subscribed. If u don't notice a change in your subscribers after I reply subscribed you can unsubscribe to my channel),2 weeks ago,getting_more_views_on_youtube,GSFRXFI0pKc,57,314,4.526315789473684,0,2,,,,💯💯,0.2,0.25,positive
850,Mr. Crazy,UgxBAQ9bgBgrQO7R0D54AaABAg,Let's get 1000 subscribe big challange [ 2 subscribe with like in my channel = 4 subscribe to u ] Fast...........,2 weeks ago,getting_more_views_on_youtube,GSFRXFI0pKc,21,113,4.428571428571429,3,0,,,,,0.1,0.35,positive
854,The Beginner,UgxnG38UfI4F-94Bq194AaABAg,Main ak 12 saal Ka young one Hoon please help me to get 10k or 2k followers atleast.,2 weeks ago (edited),getting_more_views_on_youtube,GSFRXFI0pKc,18,84,3.7222222222222223,1,0,,,,,0.13333333333333333,0.3666666666666667,positive
856,Creating photos,Ugz5r3KcHVWh9GNxnbF4AaABAg,1 subscribe and you will like on all of your videos.I am very fast respond.,2 weeks ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,75,4.066666666666666,1,0,,,,,0.26,0.78,positive
858,Self Help Motivational Speaker & Life Coach,Ugxu0yKUH9WCYViLJQB4AaABAg,"Awesome video! There is only one question, what is unlisted? and what is difference between people, public and unlisted?",2 weeks ago,getting_more_views_on_youtube,GSFRXFI0pKc,19,120,5.368421052631579,0,0,,,,,0.3333333333333333,0.688888888888889,positive
